Chiplet_Type,Chiplet_Name,X_Position,Y_Position,Z_Position,Length,Breadth,Rotated
CCD,CCD1,10.6657143365478,8.92002638529403,2,2,2.0,True
CCD,CCD2,0.9641300718100791,9.189590721911856,2,2,2.0,True
CCD,CCD3,9.698623678935519,16.244206787910088,2,2,2.0,True
CCD,CCD4,14.407329352328864,11.13187896587337,2,2,2.0,True
XCD,XCD1,4.866326003477481,10.714903153403046,2,11,8.2,True
XCD,XCD2,9.946808541822625,1.445315985689916,2,11,8.2,True
IPD,IPD1,-0.47426204425225266,16.25704332470009,2,2,1.0,True
IPD,IPD2,1.6635907330672435,13.96308265547024,2,2,1.0,True
IPD,IPD3,3.0726917262367155,3.0824604476579918,2,2,1.0,True
IPD,IPD4,0.9485582259802045,5.897082181914728,2,2,1.0,True
IPD,IPD5,2.9042732189145184,5.867080380700247,2,2,1.0,True
IPD,IPD6,17.176664559497304,16.911457601978615,2,2,1.0,True
IPD,IPD7,8.664337310808321,11.999342830984709,2,2,1.0,True
IPD,IPD8,7.510425503075869,9.370718195860793,2,2,1.0,True
EMIB,EMIB1,6.164850421614381,6.09196714025515,1,1,3.0,False
EMIB,EMIB2,2.5057471150183117,15.276688851605643,1,1,3.0,False
EMIB,EMIB3,8.170917730000467,11.272071710316451,1,1,3.0,False
EMIB,EMIB4,10.525507936592538,3.2778778225654452,1,1,3.0,False
EMIB,EMIB5,10.598483385708787,17.847034952886297,1,1,3.0,False
EMIB,EMIB6,15.717449608683651,0.3014468727094078,1,1,3.0,False
EMIB,EMIB7,3.105616570935376,-0.307156118236335,1,1,3.0,False
EMIB,EMIB8,10.780007053468095,11.917488680443652,1,1,3.0,False
EMIB2,EMIB21,11.001636946644313,0.5677872022890575,1,4,1.0,True
EMIB2,EMIB22,11.106630077736863,17.129252344279088,1,4,1.0,True
