Chiplet_Type,Chiplet_Name,X_Position,Y_Position,Z_Position,Length,Breadth,Rotated
CCD,CCD1,11.215714336547808,8.670026385294026,2,2,2.0,True
CCD,CCD2,1.0141300718100792,9.639590721911862,2,2,2.0,True
CCD,CCD3,8.698623678935505,16.544206787910092,2,2,2.0,True
CCD,CCD4,14.15732935232886,11.681878965873377,2,2,2.0,True
XCD,XCD1,4.516326003477483,11.264903153403054,2,11,8.2,True
XCD,XCD2,9.046808541822612,0.5453159856899152,2,11,8.2,True
IPD,IPD1,-0.12426204425225272,16.30704332470009,2,2,1.0,True
IPD,IPD2,1.3635907330672432,13.863082655470238,2,2,1.0,True
IPD,IPD3,3.222691726236715,3.332460447657991,2,2,1.0,True
IPD,IPD4,0.2485582259802041,6.197082181914727,2,2,1.0,True
IPD,IPD5,3.254273218914517,6.917080380700243,2,2,1.0,True
IPD,IPD6,17.176664559497304,16.811457601978613,2,2,1.0,True
IPD,IPD7,9.514337310808333,12.149342830984711,2,2,1.0,True
IPD,IPD8,7.610425503075868,8.270718195860777,2,2,1.0,True
EMIB,EMIB1,5.664850421614383,6.791967140255148,1,1,3.0,False
EMIB,EMIB2,3.805747115018307,14.476688851605632,1,1,3.0,False
EMIB,EMIB3,8.120917730000466,11.422071710316454,1,1,3.0,False
EMIB,EMIB4,10.075507936592532,3.627877822565444,1,1,3.0,False
EMIB,EMIB5,10.79848338570879,16.947034952886284,1,1,3.0,False
EMIB,EMIB6,15.217449608683644,-0.29855312729059214,1,1,3.0,False
EMIB,EMIB7,2.505616570935378,0.592843881763665,1,1,3.0,False
EMIB,EMIB8,10.180007053468087,11.217488680443642,1,1,3.0,False
EMIB2,EMIB21,10.701636946644308,0.26778720228905756,1,4,1.0,True
EMIB2,EMIB22,11.656630077736871,16.57925234427908,1,4,1.0,True
