Chiplet_Type,Chiplet_Name,X_Position,Y_Position,Z_Position,Length,Breadth,Rotated
CCD,CCD1,11.26571433654781,8.720026385294027,2,2,2.0,True
CCD,CCD2,1.1141300718100793,9.639590721911862,2,2,2.0,True
CCD,CCD3,8.798623678935506,16.44420678791009,2,2,2.0,True
CCD,CCD4,14.20732935232886,11.83187896587338,2,2,2.0,True
XCD,XCD1,4.316326003477483,10.96490315340305,2,11,8.2,True
XCD,XCD2,9.246808541822615,0.8453159856899155,2,11,8.2,True
IPD,IPD1,-0.12426204425225272,15.807043324700082,2,2,1.0,True
IPD,IPD2,1.7635907330672436,13.763082655470237,2,2,1.0,True
IPD,IPD3,3.522691726236714,3.4324604476579905,2,2,1.0,True
IPD,IPD4,0.2485582259802041,6.197082181914727,2,2,1.0,True
IPD,IPD5,3.604273218914516,6.2670803807002455,2,2,1.0,True
IPD,IPD6,16.676664559497297,16.61145760197861,2,2,1.0,True
IPD,IPD7,9.114337310808327,12.549342830984717,2,2,1.0,True
IPD,IPD8,7.360425503075869,8.820718195860785,2,2,1.0,True
EMIB,EMIB1,5.964850421614382,6.491967140255149,1,1,3.0,False
EMIB,EMIB2,3.9057471150183067,14.976688851605639,1,1,3.0,False
EMIB,EMIB3,8.220917730000467,11.022071710316448,1,1,3.0,False
EMIB,EMIB4,9.875507936592529,3.627877822565444,1,1,3.0,False
EMIB,EMIB5,11.198483385708796,16.64703495288628,1,1,3.0,False
EMIB,EMIB6,15.517449608683648,-0.09855312729059214,1,1,3.0,False
EMIB,EMIB7,2.8556165709353767,0.9428438817636653,1,1,3.0,False
EMIB,EMIB8,9.880007053468082,11.517488680443646,1,1,3.0,False
EMIB2,EMIB21,10.75163694664431,1.017787202289058,1,4,1.0,True
EMIB2,EMIB22,11.60663007773687,16.62925234427908,1,4,1.0,True
