Chiplet_Type,Chiplet_Name,X_Position,Y_Position,Z_Position,Length,Breadth,Rotated
CCD,CCD1,11.415714336547811,8.670026385294026,2,2,2.0,True
CCD,CCD2,1.0641300718100792,9.589590721911861,2,2,2.0,True
CCD,CCD3,8.848623678935507,16.39420678791009,2,2,2.0,True
CCD,CCD4,14.10732935232886,11.83187896587338,2,2,2.0,True
XCD,XCD1,4.116326003477484,10.96490315340305,2,11,8.2,True
XCD,XCD2,9.196808541822614,0.6953159856899154,2,11,8.2,True
IPD,IPD1,-0.12426204425225272,15.907043324700084,2,2,1.0,True
IPD,IPD2,1.6135907330672434,13.813082655470238,2,2,1.0,True
IPD,IPD3,3.472691726236714,3.3824604476579907,2,2,1.0,True
IPD,IPD4,0.2485582259802041,6.197082181914727,2,2,1.0,True
IPD,IPD5,3.7042732189145156,6.2670803807002455,2,2,1.0,True
IPD,IPD6,16.626664559497296,16.66145760197861,2,2,1.0,True
IPD,IPD7,9.214337310808329,12.649342830984718,2,2,1.0,True
IPD,IPD8,7.460425503075869,8.720718195860783,2,2,1.0,True
EMIB,EMIB1,5.864850421614382,6.591967140255148,1,1,3.0,False
EMIB,EMIB2,3.9057471150183067,14.976688851605639,1,1,3.0,False
EMIB,EMIB3,8.170917730000467,11.072071710316449,1,1,3.0,False
EMIB,EMIB4,10.02550793659253,3.4778778225654445,1,1,3.0,False
EMIB,EMIB5,11.148483385708795,16.69703495288628,1,1,3.0,False
EMIB,EMIB6,15.517449608683648,-0.09855312729059214,1,1,3.0,False
EMIB,EMIB7,2.8556165709353767,0.9428438817636653,1,1,3.0,False
EMIB,EMIB8,9.830007053468082,11.567488680443647,1,1,3.0,False
EMIB2,EMIB21,10.701636946644308,0.8677872022890578,1,4,1.0,True
EMIB2,EMIB22,11.656630077736871,16.47925234427908,1,4,1.0,True
