Chiplet_Type,Chiplet_Name,X_Position,Y_Position,Z_Position,Length,Breadth,Rotated
CCD,CCD1,10.815714336547803,8.870026385294029,2,2,2.0,True
CCD,CCD2,1.0641300718100792,9.089590721911854,2,2,2.0,True
CCD,CCD3,9.09862367893551,15.544206787910078,2,2,2.0,True
CCD,CCD4,14.357329352328863,11.18187896587337,2,2,2.0,True
XCD,XCD1,4.766326003477482,11.814903153403062,2,11,8.2,True
XCD,XCD2,10.24680854182263,0.04531598568991532,2,11,8.2,True
IPD,IPD1,-0.3742620442522527,16.25704332470009,2,2,1.0,True
IPD,IPD2,1.5635907330672434,13.863082655470238,2,2,1.0,True
IPD,IPD3,2.872691726236716,2.982460447657992,2,2,1.0,True
IPD,IPD4,0.6985582259802042,5.747082181914728,2,2,1.0,True
IPD,IPD5,2.8542732189145186,6.617080380700244,2,2,1.0,True
IPD,IPD6,17.126664559497303,17.061457601978617,2,2,1.0,True
IPD,IPD7,9.564337310808334,11.899342830984708,2,2,1.0,True
IPD,IPD8,7.910425503075867,8.870718195860785,2,2,1.0,True
EMIB,EMIB1,5.964850421614382,6.291967140255149,1,1,3.0,False
EMIB,EMIB2,2.95574711501831,15.02668885160564,1,1,3.0,False
EMIB,EMIB3,8.520917730000471,11.622071710316456,1,1,3.0,False
EMIB,EMIB4,10.525507936592538,3.377877822565445,1,1,3.0,False
EMIB,EMIB5,10.448483385708785,17.797034952886296,1,1,3.0,False
EMIB,EMIB6,15.417449608683647,-0.39855312729059217,1,1,3.0,False
EMIB,EMIB7,2.8556165709353767,0.14284388176366503,1,1,3.0,False
EMIB,EMIB8,10.280007053468088,11.617488680443648,1,1,3.0,False
EMIB2,EMIB21,10.85163694664431,1.117787202289058,1,4,1.0,True
EMIB2,EMIB22,11.106630077736863,17.429252344279092,1,4,1.0,True
