Chiplet_Type,Chiplet_Name,X_Position,Y_Position,Z_Position,Length,Breadth,Rotated
CCD,CCD1,11.015714336547806,8.170026385294019,2,2,2.0,True
CCD,CCD2,1.1641300718100793,9.589590721911861,2,2,2.0,True
CCD,CCD3,8.848623678935507,15.894206787910083,2,2,2.0,True
CCD,CCD4,14.057329352328859,11.481878965873374,2,2,2.0,True
XCD,XCD1,4.766326003477482,12.114903153403066,2,11,8.2,True
XCD,XCD2,9.946808541822625,0.5453159856899152,2,11,8.2,True
IPD,IPD1,-0.1742620442522527,16.557043324700093,2,2,1.0,True
IPD,IPD2,1.6635907330672435,13.863082655470238,2,2,1.0,True
IPD,IPD3,3.0726917262367155,2.8824604476579925,2,2,1.0,True
IPD,IPD4,0.5985582259802041,5.847082181914728,2,2,1.0,True
IPD,IPD5,3.054273218914518,6.517080380700245,2,2,1.0,True
IPD,IPD6,17.226664559497305,17.16145760197862,2,2,1.0,True
IPD,IPD7,9.664337310808335,11.999342830984709,2,2,1.0,True
IPD,IPD8,7.5604255030758685,8.820718195860785,2,2,1.0,True
EMIB,EMIB1,5.7648504216143825,6.491967140255149,1,1,3.0,False
EMIB,EMIB2,3.255747115018309,14.826688851605637,1,1,3.0,False
EMIB,EMIB3,8.320917730000469,11.522071710316455,1,1,3.0,False
EMIB,EMIB4,10.225507936592534,3.677877822565444,1,1,3.0,False
EMIB,EMIB5,10.74848338570879,17.597034952886293,1,1,3.0,False
EMIB,EMIB6,15.317449608683646,-0.6985531272905923,1,1,3.0,False
EMIB,EMIB7,2.6556165709353774,0.342843881763665,1,1,3.0,False
EMIB,EMIB8,9.630007053468079,11.367488680443644,1,1,3.0,False
EMIB2,EMIB21,11.001636946644313,0.6677872022890576,1,4,1.0,True
EMIB2,EMIB22,11.006630077736862,17.429252344279092,1,4,1.0,True
