Chiplet_Type,Chiplet_Name,X_Position,Y_Position,Z_Position,Length,Breadth,Rotated
CCD,CCD1,10.6157143365478,8.97002638529403,2,2,2.0,True
CCD,CCD2,1.0141300718100792,9.239590721911856,2,2,2.0,True
CCD,CCD3,9.598623678935517,16.244206787910088,2,2,2.0,True
CCD,CCD4,14.407329352328864,11.23187896587337,2,2,2.0,True
XCD,XCD1,4.766326003477482,10.614903153403045,2,11,8.2,True
XCD,XCD2,9.996808541822626,1.5953159856899162,2,11,8.2,True
IPD,IPD1,-0.47426204425225266,16.25704332470009,2,2,1.0,True
IPD,IPD2,1.6635907330672435,13.96308265547024,2,2,1.0,True
IPD,IPD3,3.0726917262367155,3.0824604476579918,2,2,1.0,True
IPD,IPD4,0.8985582259802044,5.947082181914728,2,2,1.0,True
IPD,IPD5,3.1042732189145177,5.867080380700247,2,2,1.0,True
IPD,IPD6,17.226664559497305,16.961457601978616,2,2,1.0,True
IPD,IPD7,8.56433731080832,12.09934283098471,2,2,1.0,True
IPD,IPD8,7.710425503075868,9.070718195860788,2,2,1.0,True
EMIB,EMIB1,6.264850421614381,5.99196714025515,1,1,3.0,False
EMIB,EMIB2,2.5557471150183115,15.226688851605642,1,1,3.0,False
EMIB,EMIB3,8.120917730000466,11.522071710316455,1,1,3.0,False
EMIB,EMIB4,10.475507936592537,3.327877822565445,1,1,3.0,False
EMIB,EMIB5,10.648483385708788,17.797034952886296,1,1,3.0,False
EMIB,EMIB6,15.717449608683651,0.3014468727094078,1,1,3.0,False
EMIB,EMIB7,3.055616570935376,-0.357156118236335,1,1,3.0,False
EMIB,EMIB8,11.0800070534681,12.017488680443654,1,1,3.0,False
EMIB2,EMIB21,11.051636946644313,0.5177872022890575,1,4,1.0,True
EMIB2,EMIB22,11.206630077736865,17.129252344279088,1,4,1.0,True
