Chiplet_Type,Chiplet_Name,X_Position,Y_Position,Z_Position,Length,Breadth,Rotated
CCD,CCD1,10.265714336547795,8.92002638529403,2,2,2.0,True
CCD,CCD2,1.0641300718100792,9.289590721911857,2,2,2.0,True
CCD,CCD3,9.298623678935513,16.34420678791009,2,2,2.0,True
CCD,CCD4,14.407329352328864,11.531878965873375,2,2,2.0,True
XCD,XCD1,4.466326003477483,10.714903153403046,2,11,8.2,True
XCD,XCD2,10.046808541822626,1.445315985689916,2,11,8.2,True
IPD,IPD1,-0.5742620442522527,16.057043324700086,2,2,1.0,True
IPD,IPD2,1.9635907330672437,13.863082655470238,2,2,1.0,True
IPD,IPD3,2.972691726236716,3.282460447657991,2,2,1.0,True
IPD,IPD4,0.8485582259802044,5.897082181914728,2,2,1.0,True
IPD,IPD5,2.8042732189145188,5.867080380700247,2,2,1.0,True
IPD,IPD6,17.276664559497306,17.011457601978616,2,2,1.0,True
IPD,IPD7,8.714337310808322,11.849342830984707,2,2,1.0,True
IPD,IPD8,7.460425503075869,9.22071819586079,2,2,1.0,True
EMIB,EMIB1,6.36485042161438,6.09196714025515,1,1,3.0,False
EMIB,EMIB2,2.6057471150183114,15.07668885160564,1,1,3.0,False
EMIB,EMIB3,8.270917730000468,11.272071710316451,1,1,3.0,False
EMIB,EMIB4,10.325507936592535,3.077877822565446,1,1,3.0,False
EMIB,EMIB5,10.598483385708787,17.747034952886295,1,1,3.0,False
EMIB,EMIB6,15.917449608683654,0.3014468727094078,1,1,3.0,False
EMIB,EMIB7,3.005616570935376,-0.307156118236335,1,1,3.0,False
EMIB,EMIB8,11.330007053468103,11.867488680443651,1,1,3.0,False
EMIB2,EMIB21,10.901636946644311,0.26778720228905756,1,4,1.0,True
EMIB2,EMIB22,11.206630077736865,17.22925234427909,1,4,1.0,True
