Chiplet_Type,Chiplet_Name,X_Position,Y_Position,Z_Position,Length,Breadth,Rotated
CCD,CCD1,11.215714336547808,8.370026385294022,2,2,2.0,True
CCD,CCD2,0.9641300718100791,9.589590721911861,2,2,2.0,True
CCD,CCD3,8.848623678935507,16.39420678791009,2,2,2.0,True
CCD,CCD4,14.057329352328859,11.681878965873377,2,2,2.0,True
XCD,XCD1,4.716326003477482,11.364903153403056,2,11,8.2,True
XCD,XCD2,9.796808541822623,0.5953159856899153,2,11,8.2,True
IPD,IPD1,-0.17426204425225272,16.157043324700087,2,2,1.0,True
IPD,IPD2,1.4135907330672433,13.91308265547024,2,2,1.0,True
IPD,IPD3,3.172691726236715,3.282460447657991,2,2,1.0,True
IPD,IPD4,0.2485582259802041,6.197082181914727,2,2,1.0,True
IPD,IPD5,3.354273218914517,6.917080380700243,2,2,1.0,True
IPD,IPD6,17.326664559497306,16.961457601978616,2,2,1.0,True
IPD,IPD7,9.764337310808337,12.09934283098471,2,2,1.0,True
IPD,IPD8,7.5604255030758685,8.320718195860778,2,2,1.0,True
EMIB,EMIB1,5.864850421614382,6.591967140255148,1,1,3.0,False
EMIB,EMIB2,3.6557471150183076,14.526688851605632,1,1,3.0,False
EMIB,EMIB3,8.020917730000464,11.422071710316454,1,1,3.0,False
EMIB,EMIB4,10.075507936592532,3.627877822565444,1,1,3.0,False
EMIB,EMIB5,10.848483385708791,17.29703495288629,1,1,3.0,False
EMIB,EMIB6,15.117449608683643,-0.3985531272905921,1,1,3.0,False
EMIB,EMIB7,2.5556165709353778,0.642843881763665,1,1,3.0,False
EMIB,EMIB8,10.030007053468085,11.367488680443644,1,1,3.0,False
EMIB2,EMIB21,10.701636946644308,0.4677872022890575,1,4,1.0,True
EMIB2,EMIB22,11.706630077736872,16.62925234427908,1,4,1.0,True
