Chiplet_Type,Chiplet_Name,X_Position,Y_Position,Z_Position,Length,Breadth,Rotated
CCD,CCD1,10.065714336547792,9.62002638529404,2,2,2.0,True
CCD,CCD2,0.7141300718100789,9.439590721911859,2,2,2.0,True
CCD,CCD3,8.848623678935507,15.994206787910084,2,2,2.0,True
CCD,CCD4,14.257329352328862,11.681878965873377,2,2,2.0,True
XCD,XCD1,4.016326003477484,10.764903153403047,2,11,8.2,True
XCD,XCD2,10.596808541822634,1.8953159856899162,2,11,8.2,True
IPD,IPD1,-0.6742620442522528,16.25704332470009,2,2,1.0,True
IPD,IPD2,2.0635907330672434,13.563082655470234,2,2,1.0,True
IPD,IPD3,2.7726917262367166,3.1824604476579914,2,2,1.0,True
IPD,IPD4,0.6985582259802042,5.747082181914728,2,2,1.0,True
IPD,IPD5,2.3542732189145203,5.4170803807002486,2,2,1.0,True
IPD,IPD6,17.326664559497306,16.961457601978616,2,2,1.0,True
IPD,IPD7,8.314337310808316,11.949342830984708,2,2,1.0,True
IPD,IPD8,8.310425503075871,9.17071819586079,2,2,1.0,True
EMIB,EMIB1,6.36485042161438,5.99196714025515,1,1,3.0,False
EMIB,EMIB2,2.3557471150183122,15.02668885160564,1,1,3.0,False
EMIB,EMIB3,7.770917730000465,11.572071710316456,1,1,3.0,False
EMIB,EMIB4,9.97550793659253,2.527877822565448,1,1,3.0,False
EMIB,EMIB5,10.74848338570879,17.597034952886293,1,1,3.0,False
EMIB,EMIB6,15.717449608683651,0.5014468727094078,1,1,3.0,False
EMIB,EMIB7,2.6556165709353774,-0.357156118236335,1,1,3.0,False
EMIB,EMIB8,11.980007053468112,11.71748868044365,1,1,3.0,False
EMIB2,EMIB21,10.85163694664431,-0.08221279771094243,1,4,1.0,True
EMIB2,EMIB22,11.056630077736862,17.8792523442791,1,4,1.0,True
