Chiplet_Type,Chiplet_Name,X_Position,Y_Position,Z_Position,Length,Breadth,Rotated
CCD,CCD1,10.865714336547803,8.320026385294021,2,2,2.0,True
CCD,CCD2,1.0641300718100792,9.48959072191186,2,2,2.0,True
CCD,CCD3,8.448623678935501,15.994206787910084,2,2,2.0,True
CCD,CCD4,14.257329352328862,11.581878965873376,2,2,2.0,True
XCD,XCD1,5.1163260034774805,11.864903153403063,2,11,8.2,True
XCD,XCD2,10.396808541822631,0.2953159856899153,2,11,8.2,True
IPD,IPD1,0.025737955747747288,16.35704332470009,2,2,1.0,True
IPD,IPD2,1.4135907330672433,13.813082655470238,2,2,1.0,True
IPD,IPD3,3.0726917262367155,3.1824604476579914,2,2,1.0,True
IPD,IPD4,0.2985582259802041,6.047082181914727,2,2,1.0,True
IPD,IPD5,3.1042732189145177,6.667080380700244,2,2,1.0,True
IPD,IPD6,17.426664559497308,16.961457601978616,2,2,1.0,True
IPD,IPD7,9.514337310808333,11.949342830984708,2,2,1.0,True
IPD,IPD8,7.5604255030758685,8.620718195860782,2,2,1.0,True
EMIB,EMIB1,5.664850421614383,6.491967140255149,1,1,3.0,False
EMIB,EMIB2,3.1557471150183094,14.826688851605637,1,1,3.0,False
EMIB,EMIB3,8.220917730000467,11.522071710316455,1,1,3.0,False
EMIB,EMIB4,9.97550793659253,3.8278778225654433,1,1,3.0,False
EMIB,EMIB5,10.74848338570879,17.39703495288629,1,1,3.0,False
EMIB,EMIB6,15.317449608683646,-0.49855312729059215,1,1,3.0,False
EMIB,EMIB7,2.6556165709353774,0.7428438817636651,1,1,3.0,False
EMIB,EMIB8,9.880007053468082,11.417488680443645,1,1,3.0,False
EMIB2,EMIB21,10.901636946644311,0.6677872022890576,1,4,1.0,True
EMIB2,EMIB22,11.206630077736865,16.929252344279085,1,4,1.0,True
