Chiplet_Type,Chiplet_Name,X_Position,Y_Position,Z_Position,Length,Breadth,Rotated
CCD,CCD1,10.815714336547803,8.670026385294026,2,2,2.0,True
CCD,CCD2,1.1641300718100793,9.289590721911857,2,2,2.0,True
CCD,CCD3,9.198623678935512,15.844206787910082,2,2,2.0,True
CCD,CCD4,14.257329352328862,11.281878965873371,2,2,2.0,True
XCD,XCD1,4.866326003477481,11.71490315340306,2,11,8.2,True
XCD,XCD2,10.146808541822628,0.3453159856899153,2,11,8.2,True
IPD,IPD1,-0.5742620442522527,16.35704332470009,2,2,1.0,True
IPD,IPD2,1.8635907330672437,13.96308265547024,2,2,1.0,True
IPD,IPD3,3.0726917262367155,2.982460447657992,2,2,1.0,True
IPD,IPD4,0.6985582259802042,5.847082181914728,2,2,1.0,True
IPD,IPD5,2.954273218914518,6.617080380700244,2,2,1.0,True
IPD,IPD6,17.126664559497303,17.16145760197862,2,2,1.0,True
IPD,IPD7,9.664337310808335,12.09934283098471,2,2,1.0,True
IPD,IPD8,7.710425503075868,8.970718195860787,2,2,1.0,True
EMIB,EMIB1,5.864850421614382,6.391967140255149,1,1,3.0,False
EMIB,EMIB2,3.255747115018309,14.826688851605637,1,1,3.0,False
EMIB,EMIB3,8.570917730000472,11.572071710316456,1,1,3.0,False
EMIB,EMIB4,10.425507936592536,3.677877822565444,1,1,3.0,False
EMIB,EMIB5,10.548483385708787,17.797034952886296,1,1,3.0,False
EMIB,EMIB6,15.317449608683646,-0.39855312729059217,1,1,3.0,False
EMIB,EMIB7,2.6556165709353774,0.242843881763665,1,1,3.0,False
EMIB,EMIB8,10.080007053468085,11.217488680443642,1,1,3.0,False
EMIB2,EMIB21,10.75163694664431,0.8177872022890578,1,4,1.0,True
EMIB2,EMIB22,10.90663007773686,17.32925234427909,1,4,1.0,True
