Chiplet_Type,Chiplet_Name,X_Position,Y_Position,Z_Position,Length,Breadth,Rotated
CCD,CCD1,11.165714336547808,8.720026385294027,2,2,2.0,True
CCD,CCD2,1.1141300718100793,9.53959072191186,2,2,2.0,True
CCD,CCD3,8.998623678935509,16.544206787910092,2,2,2.0,True
CCD,CCD4,14.007329352328858,11.631878965873376,2,2,2.0,True
XCD,XCD1,4.016326003477484,10.764903153403047,2,11,8.2,True
XCD,XCD2,9.446808541822618,0.14531598568991533,2,11,8.2,True
IPD,IPD1,-0.024262044252252715,15.70704332470008,2,2,1.0,True
IPD,IPD2,1.6635907330672435,13.96308265547024,2,2,1.0,True
IPD,IPD3,3.6726917262367134,3.4824604476579903,2,2,1.0,True
IPD,IPD4,0.2985582259802041,6.147082181914727,2,2,1.0,True
IPD,IPD5,3.1542732189145175,6.517080380700245,2,2,1.0,True
IPD,IPD6,16.726664559497298,16.46145760197861,2,2,1.0,True
IPD,IPD7,9.014337310808326,12.849342830984721,2,2,1.0,True
IPD,IPD8,7.660425503075868,8.720718195860783,2,2,1.0,True
EMIB,EMIB1,5.964850421614382,6.691967140255148,1,1,3.0,False
EMIB,EMIB2,3.9557471150183066,14.826688851605637,1,1,3.0,False
EMIB,EMIB3,8.020917730000464,10.922071710316446,1,1,3.0,False
EMIB,EMIB4,9.775507936592527,3.7278778225654436,1,1,3.0,False
EMIB,EMIB5,11.098483385708795,16.54703495288628,1,1,3.0,False
EMIB,EMIB6,15.317449608683646,0.0014468727094078676,1,1,3.0,False
EMIB,EMIB7,2.9056165709353765,0.8928438817636652,1,1,3.0,False
EMIB,EMIB8,10.030007053468085,11.667488680443649,1,1,3.0,False
EMIB2,EMIB21,10.651636946644308,0.9177872022890579,1,4,1.0,True
EMIB2,EMIB22,11.55663007773687,16.079252344279073,1,4,1.0,True
