Chiplet_Type,Chiplet_Name,X_Position,Y_Position,Z_Position,Length,Breadth,Rotated
CCD,CCD1,9.86571433654779,9.320026385294035,2,2,2.0,True
CCD,CCD2,0.8641300718100791,9.389590721911858,2,2,2.0,True
CCD,CCD3,8.998623678935509,16.044206787910085,2,2,2.0,True
CCD,CCD4,14.507329352328865,11.531878965873375,2,2,2.0,True
XCD,XCD1,4.466326003477483,11.114903153403052,2,11,8.2,True
XCD,XCD2,10.746808541822636,1.445315985689916,2,11,8.2,True
IPD,IPD1,-0.7742620442522529,16.057043324700086,2,2,1.0,True
IPD,IPD2,2.0635907330672434,13.563082655470234,2,2,1.0,True
IPD,IPD3,2.872691726236716,3.0824604476579918,2,2,1.0,True
IPD,IPD4,0.6485582259802042,5.897082181914728,2,2,1.0,True
IPD,IPD5,2.40427321891452,5.467080380700248,2,2,1.0,True
IPD,IPD6,17.376664559497307,16.911457601978615,2,2,1.0,True
IPD,IPD7,8.914337310808325,11.949342830984708,2,2,1.0,True
IPD,IPD8,8.310425503075871,9.470718195860794,2,2,1.0,True
EMIB,EMIB1,6.314850421614381,6.14196714025515,1,1,3.0,False
EMIB,EMIB2,2.3057471150183124,14.976688851605639,1,1,3.0,False
EMIB,EMIB3,8.020917730000464,11.12207171031645,1,1,3.0,False
EMIB,EMIB4,10.225507936592534,2.477877822565448,1,1,3.0,False
EMIB,EMIB5,10.698483385708789,17.647034952886294,1,1,3.0,False
EMIB,EMIB6,15.717449608683651,0.4014468727094078,1,1,3.0,False
EMIB,EMIB7,2.805616570935377,-0.307156118236335,1,1,3.0,False
EMIB,EMIB8,12.030007053468113,11.867488680443651,1,1,3.0,False
EMIB2,EMIB21,10.80163694664431,-0.03221279771094243,1,4,1.0,True
EMIB2,EMIB22,11.306630077736866,17.629252344279095,1,4,1.0,True
