Chiplet_Type,Chiplet_Name,X_Position,Y_Position,Z_Position,Length,Breadth,Rotated
CCD,CCD1,11.115714336547807,8.070026385294018,2,2,2.0,True
CCD,CCD2,1.2641300718100794,9.689590721911863,2,2,2.0,True
CCD,CCD3,8.648623678935504,15.69420678791008,2,2,2.0,True
CCD,CCD4,14.257329352328862,11.481878965873374,2,2,2.0,True
XCD,XCD1,5.016326003477481,12.164903153403067,2,11,8.2,True
XCD,XCD2,9.59680854182262,0.49531598568991525,2,11,8.2,True
IPD,IPD1,0.025737955747747315,16.557043324700093,2,2,1.0,True
IPD,IPD2,1.6135907330672434,14.113082655470242,2,2,1.0,True
IPD,IPD3,3.1226917262367153,3.032460447657992,2,2,1.0,True
IPD,IPD4,0.4985582259802041,5.947082181914728,2,2,1.0,True
IPD,IPD5,3.2042732189145173,6.5670803807002445,2,2,1.0,True
IPD,IPD6,17.326664559497306,17.16145760197862,2,2,1.0,True
IPD,IPD7,9.814337310808337,12.04934283098471,2,2,1.0,True
IPD,IPD8,7.660425503075868,8.52071819586078,2,2,1.0,True
EMIB,EMIB1,5.664850421614383,6.791967140255148,1,1,3.0,False
EMIB,EMIB2,3.255747115018309,14.826688851605637,1,1,3.0,False
EMIB,EMIB3,8.220917730000467,11.622071710316456,1,1,3.0,False
EMIB,EMIB4,10.175507936592533,3.8278778225654433,1,1,3.0,False
EMIB,EMIB5,10.848483385708791,17.597034952886293,1,1,3.0,False
EMIB,EMIB6,15.317449608683646,-0.6985531272905923,1,1,3.0,False
EMIB,EMIB7,2.755616570935377,0.44284388176366496,1,1,3.0,False
EMIB,EMIB8,9.73000705346808,11.267488680443643,1,1,3.0,False
EMIB2,EMIB21,11.201636946644316,0.7677872022890577,1,4,1.0,True
EMIB2,EMIB22,10.706630077736857,17.32925234427909,1,4,1.0,True
