Chiplet_Type,Chiplet_Name,X_Position,Y_Position,Z_Position,Length,Breadth,Rotated
CCD,CCD1,10.915714336547804,8.570026385294025,2,2,2.0,True
CCD,CCD2,1.0641300718100792,8.989590721911853,2,2,2.0,True
CCD,CCD3,9.09862367893551,15.844206787910082,2,2,2.0,True
CCD,CCD4,14.457329352328864,11.381878965873373,2,2,2.0,True
XCD,XCD1,4.366326003477483,10.814903153403048,2,11,8.2,True
XCD,XCD2,10.096808541822627,1.0953159856899157,2,11,8.2,True
IPD,IPD1,-0.47426204425225266,16.35704332470009,2,2,1.0,True
IPD,IPD2,1.6635907330672435,13.863082655470238,2,2,1.0,True
IPD,IPD3,2.922691726236716,3.032460447657992,2,2,1.0,True
IPD,IPD4,0.6485582259802042,5.797082181914728,2,2,1.0,True
IPD,IPD5,3.004273218914518,6.167080380700246,2,2,1.0,True
IPD,IPD6,17.176664559497304,17.111457601978618,2,2,1.0,True
IPD,IPD7,9.014337310808326,12.04934283098471,2,2,1.0,True
IPD,IPD8,7.810425503075868,9.470718195860794,2,2,1.0,True
EMIB,EMIB1,6.264850421614381,6.891967140255147,1,1,3.0,False
EMIB,EMIB2,2.9057471150183103,14.776688851605636,1,1,3.0,False
EMIB,EMIB3,8.520917730000471,11.522071710316455,1,1,3.0,False
EMIB,EMIB4,10.575507936592539,3.5278778225654444,1,1,3.0,False
EMIB,EMIB5,10.198483385708782,17.747034952886295,1,1,3.0,False
EMIB,EMIB6,15.717449608683651,0.10144687270940779,1,1,3.0,False
EMIB,EMIB7,3.005616570935376,-0.007156118236334982,1,1,3.0,False
EMIB,EMIB8,10.280007053468088,11.71748868044365,1,1,3.0,False
EMIB2,EMIB21,11.001636946644313,0.7677872022890577,1,4,1.0,True
EMIB2,EMIB22,11.056630077736862,16.779252344279083,1,4,1.0,True
