Chiplet_Type,Chiplet_Name,X_Position,Y_Position,Z_Position,Length,Breadth,Rotated
CCD,CCD1,10.715714336547801,8.770026385294027,2,2,2.0,True
CCD,CCD2,1.1141300718100793,9.53959072191186,2,2,2.0,True
CCD,CCD3,9.448623678935515,16.794206787910095,2,2,2.0,True
CCD,CCD4,13.757329352328854,11.581878965873376,2,2,2.0,True
XCD,XCD1,4.116326003477484,10.464903153403043,2,11,8.2,True
XCD,XCD2,8.89680854182261,0.7953159856899155,2,11,8.2,True
IPD,IPD1,-0.07426204425225272,15.957043324700084,2,2,1.0,True
IPD,IPD2,1.8135907330672436,13.413082655470232,2,2,1.0,True
IPD,IPD3,3.6726917262367134,3.6824604476579896,2,2,1.0,True
IPD,IPD4,0.2985582259802041,6.347082181914726,2,2,1.0,True
IPD,IPD5,3.054273218914518,6.817080380700244,2,2,1.0,True
IPD,IPD6,16.676664559497297,16.211457601978605,2,2,1.0,True
IPD,IPD7,8.914337310808325,12.949342830984722,2,2,1.0,True
IPD,IPD8,7.510425503075869,8.770718195860784,2,2,1.0,True
EMIB,EMIB1,5.564850421614383,6.691967140255148,1,1,3.0,False
EMIB,EMIB2,4.355747115018305,14.726688851605635,1,1,3.0,False
EMIB,EMIB3,7.9709177300004646,11.372071710316453,1,1,3.0,False
EMIB,EMIB4,9.775507936592527,3.4278778225654447,1,1,3.0,False
EMIB,EMIB5,11.548483385708801,16.497034952886278,1,1,3.0,False
EMIB,EMIB6,15.417449608683647,0.0014468727094078676,1,1,3.0,False
EMIB,EMIB7,3.605616570935374,0.8928438817636652,1,1,3.0,False
EMIB,EMIB8,9.68000705346808,11.217488680443642,1,1,3.0,False
EMIB2,EMIB21,10.0516369466443,0.7177872022890577,1,4,1.0,True
EMIB2,EMIB22,11.406630077736867,15.529252344279067,1,4,1.0,True
