Chiplet_Type,Chiplet_Name,X_Position,Y_Position,Z_Position,Length,Breadth,Rotated
CCD,CCD1,11.065714336547806,9.020026385294031,2,2,2.0,True
CCD,CCD2,1.0641300718100792,8.889590721911851,2,2,2.0,True
CCD,CCD3,9.248623678935513,15.994206787910084,2,2,2.0,True
CCD,CCD4,14.357329352328863,11.281878965873371,2,2,2.0,True
XCD,XCD1,4.366326003477483,11.214903153403053,2,11,8.2,True
XCD,XCD2,10.29680854182263,0.7953159856899155,2,11,8.2,True
IPD,IPD1,-0.5742620442522527,16.25704332470009,2,2,1.0,True
IPD,IPD2,1.6635907330672435,14.063082655470241,2,2,1.0,True
IPD,IPD3,2.922691726236716,3.1324604476579916,2,2,1.0,True
IPD,IPD4,0.6485582259802042,5.697082181914729,2,2,1.0,True
IPD,IPD5,2.704273218914519,6.2670803807002455,2,2,1.0,True
IPD,IPD6,17.176664559497304,17.011457601978616,2,2,1.0,True
IPD,IPD7,9.114337310808327,11.949342830984708,2,2,1.0,True
IPD,IPD8,8.010425503075867,9.17071819586079,2,2,1.0,True
EMIB,EMIB1,6.36485042161438,6.691967140255148,1,1,3.0,False
EMIB,EMIB2,2.9057471150183103,14.776688851605636,1,1,3.0,False
EMIB,EMIB3,8.47091773000047,11.772071710316458,1,1,3.0,False
EMIB,EMIB4,10.67550793659254,3.4278778225654447,1,1,3.0,False
EMIB,EMIB5,10.198483385708782,17.847034952886297,1,1,3.0,False
EMIB,EMIB6,15.717449608683651,-0.09855312729059222,1,1,3.0,False
EMIB,EMIB7,2.9056165709353765,-0.007156118236334982,1,1,3.0,False
EMIB,EMIB8,10.480007053468091,11.81748868044365,1,1,3.0,False
EMIB2,EMIB21,10.901636946644311,0.9677872022890579,1,4,1.0,True
EMIB2,EMIB22,11.156630077736864,17.079252344279087,1,4,1.0,True
