Chiplet_Type,Chiplet_Name,X_Position,Y_Position,Z_Position,Length,Breadth,Rotated
CCD,CCD1,11.465714336547812,8.520026385294024,2,2,2.0,True
CCD,CCD2,1.1141300718100793,9.639590721911862,2,2,2.0,True
CCD,CCD3,8.898623678935508,16.34420678791009,2,2,2.0,True
CCD,CCD4,14.257329352328862,11.681878965873377,2,2,2.0,True
XCD,XCD1,3.9163260034774847,10.96490315340305,2,11,8.2,True
XCD,XCD2,9.096808541822613,0.7953159856899155,2,11,8.2,True
IPD,IPD1,-0.024262044252252715,16.007043324700085,2,2,1.0,True
IPD,IPD2,1.6635907330672435,13.763082655470237,2,2,1.0,True
IPD,IPD3,3.3226917262367146,3.53246044765799,2,2,1.0,True
IPD,IPD4,0.2485582259802041,6.197082181914727,2,2,1.0,True
IPD,IPD5,3.604273218914516,6.367080380700245,2,2,1.0,True
IPD,IPD6,16.726664559497298,16.56145760197861,2,2,1.0,True
IPD,IPD7,9.214337310808329,12.649342830984718,2,2,1.0,True
IPD,IPD8,7.2604255030758695,8.620718195860782,2,2,1.0,True
EMIB,EMIB1,5.664850421614383,6.691967140255148,1,1,3.0,False
EMIB,EMIB2,3.855747115018307,14.826688851605637,1,1,3.0,False
EMIB,EMIB3,8.020917730000464,11.022071710316448,1,1,3.0,False
EMIB,EMIB4,10.175507936592533,3.5278778225654444,1,1,3.0,False
EMIB,EMIB5,11.098483385708795,16.74703495288628,1,1,3.0,False
EMIB,EMIB6,15.517449608683648,-0.09855312729059214,1,1,3.0,False
EMIB,EMIB7,2.8556165709353767,0.9428438817636653,1,1,3.0,False
EMIB,EMIB8,9.930007053468083,11.467488680443646,1,1,3.0,False
EMIB2,EMIB21,10.75163694664431,0.9177872022890579,1,4,1.0,True
EMIB2,EMIB22,11.806630077736873,16.62925234427908,1,4,1.0,True
